Report Key,Entry Key,Report Name,Report ID,Transaction Date [Old],Transaction Date,Sent for Payment Date,Employee ID,Department Code,Department,Project Code,Legal Entity (Employee profile),Expense Type,Purpose,Vendor,Payment Type,Credit Card Account Key,Last Four Account Digits,Approved Amount (USD),Reporting Currency,Expense Amount (transaction currency),Transaction Currency,Approved Amount,Reimbursement Currency,Account Code 1,HCP Attendee,Exception Text,Month and Year,Cost Centre Lookup,GL Account,,
55372,641651,Statement Report 03/28 - 04/27,BA6EC5CE20B4406C8A9F,"Apr 19, 2024 12:00:00 AM","Apr 19, 2024","May 2, 2024 12:00:00 AM",6935,65140,65140,,3115,IT Supplies,Repair on damaged laptop,DELL PRODUCTS,Bank of America P-Card,2961,5000,54.71,USD,44,GBP,44,GBP,630100,,,May-24, IS Enterprise Delivery & End User Services,630100 - Office Supplies,,
60210,687697,Statement Report 04/28 - 05/27,700C4F430E4D471B8464,"May 24, 2024 12:00:00 AM","May 24, 2024","May 30, 2024 12:00:00 AM",6935,65140,65140,,3115,Tuition/Training Reimbursement,IT development training (Lean SixSigma),GOLEANSIXSIGMA.COM,Bank of America P-Card,2961,5000,511.23,USD,499,USD,402.67,GBP,620400,,,May-24, IS Enterprise Delivery & End User Services,620400 - Training & Development,,
59349,673130,KSP Visit,CB307FEB541F4C738EA5,"May 14, 2024 12:00:00 AM","May 14, 2024","May 17, 2024 12:00:00 AM",38344,65140,65140,,3120,Personal Car Mileage,KSP Visit - project meeting,,Personal Card/Cash,,,119.93,USD,95.5,GBP,95.5,GBP,640100,,,May-24, IS Enterprise Delivery & End User Services,640100 - Airfare/Rail,,
58196,658316,FL Conf Travel,AF91F56F1370420CA962,"May 1, 2024 12:00:00 AM","May 1, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Taxi,Conf - airport to hotel,LYFT    1 RIDE 04-30,Bank of America Corporate Card,3187,9637,50.39,USD,50.39,USD,50.39,USD,640800,,,May-24, IS InfoSec & Enterprise Architecture,640800 - Automobile/Tolls/Parking,,
58196,658317,FL Conf Travel,AF91F56F1370420CA962,"Apr 30, 2024 12:00:00 AM","Apr 30, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Parking,travel to conference,SDIA AIRPORT PARKING,Bank of America Corporate Card,3187,9637,76.00,USD,76,USD,76,USD,640800,,,May-24, IS InfoSec & Enterprise Architecture,640800 - Automobile/Tolls/Parking,,
58196,658318,FL Conf Travel,AF91F56F1370420CA962,"Apr 30, 2024 12:00:00 AM","Apr 30, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Employee Meal - Snacks,Conf trip - food,WESTIN (WESTIN HOTELS),Bank of America Corporate Card,3187,9637,4.26,USD,4.26,USD,4.26,USD,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
58196,658320,FL Conf Travel,AF91F56F1370420CA962,"Apr 30, 2024 12:00:00 AM","Apr 30, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Taxi,Conf - Hotel to airport,LYFT    1 RIDE 04-29,Bank of America Corporate Card,3187,9637,48.85,USD,48.85,USD,48.85,USD,640800,,,May-24, IS InfoSec & Enterprise Architecture,640800 - Automobile/Tolls/Parking,,
58196,658321,FL Conf Travel,AF91F56F1370420CA962,"Apr 30, 2024 12:00:00 AM","Apr 30, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Employee Meal - Dinner,Dinner at airport,TIL PL RUSTY TACO DULL,Bank of America Corporate Card,3187,9637,22.53,USD,22.53,USD,22.53,USD,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
58196,658322,FL Conf Travel,AF91F56F1370420CA962,"Apr 30, 2024 12:00:00 AM","Apr 30, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Employee Meal - Snacks,snack food at airport,RSW CNBC,Bank of America Corporate Card,3187,9637,12.47,USD,12.47,USD,12.47,USD,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
58196,658323,FL Conf Travel,AF91F56F1370420CA962,"Apr 3, 2024 12:00:00 AM","Apr 3, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Airfare,travel booking for conference,AGENT FEE 89008713174920,Bank of America Corporate Card,3187,9637,8.00,USD,8,USD,8,USD,640100,,,May-24, IS InfoSec & Enterprise Architecture,640100 - Airfare/Rail,,
58196,658336,FL Conf Travel,AF91F56F1370420CA962,"Apr 29, 2024 12:00:00 AM","Apr 29, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Hotel,conference,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,288.79,USD,288.79,USD,288.79,USD,640300,,,May-24, IS InfoSec & Enterprise Architecture,640300 - Lodging,,
58196,658337,FL Conf Travel,AF91F56F1370420CA962,"Apr 29, 2024 12:00:00 AM","Apr 29, 2024","May 4, 2024 12:00:00 AM",6637,65190,65190,,2101,Employee Meal - Dinner,conference,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,25.30,USD,25.3,USD,25.3,USD,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
58783,664906,SGRC Quiz Gift Card Reimbursemen,253F9916581546548A20,"May 9, 2024 12:00:00 AM","May 9, 2024","May 16, 2024 12:00:00 AM",8247,65190,65190,,2101,Gifts - Staff,JazzSecure Newsletter Quiz Winner,Amazon,Personal Card/Cash,,,25.00,USD,25,USD,25,USD,640704,,,May-24, IS InfoSec & Enterprise Architecture,640704 - Gifts and Others,,
59188,671085,March_April_2024_Mobile_Phone,2B036F1E02ED4A999479,"Mar 10, 2024 12:00:00 AM","Mar 10, 2024","May 15, 2024 12:00:00 AM",3520,65190,65190,,2101,Mobile/Cellular Phone,Mobile phone expense,ATT,Personal Card/Cash,,,55.88,USD,55.88,USD,55.88,USD,650500,,,May-24, IS InfoSec & Enterprise Architecture,650500 - Cellular/Telecom Expense,,
59188,671086,March_April_2024_Mobile_Phone,2B036F1E02ED4A999479,"Apr 10, 2024 12:00:00 AM","Apr 10, 2024","May 15, 2024 12:00:00 AM",3520,65190,65190,,2101,Mobile/Cellular Phone,Mobile phone expense,ATT,Personal Card/Cash,,,60.88,USD,60.88,USD,60.88,USD,650500,,,May-24, IS InfoSec & Enterprise Architecture,650500 - Cellular/Telecom Expense,,
59636,678099,Mobility March-May2024,4547FF50FC624304AB3D,"Mar 11, 2024 12:00:00 AM","Mar 11, 2024","May 28, 2024 12:00:00 AM",3339,65190,65190,,2101,Mobile/Cellular Phone,Mobility enablement,AT&T,Personal Card/Cash,,,83.51,USD,83.51,USD,83.51,USD,650500,,,May-24, IS InfoSec & Enterprise Architecture,650500 - Cellular/Telecom Expense,,
59636,678102,Mobility March-May2024,4547FF50FC624304AB3D,"Apr 11, 2024 12:00:00 AM","Apr 11, 2024","May 28, 2024 12:00:00 AM",3339,65190,65190,,2101,Mobile/Cellular Phone,Mobility enablement,AT&T,Personal Card/Cash,,,83.47,USD,83.47,USD,83.47,USD,650500,,,May-24, IS InfoSec & Enterprise Architecture,650500 - Cellular/Telecom Expense,,
59636,678103,Mobility March-May2024,4547FF50FC624304AB3D,"May 11, 2024 12:00:00 AM","May 11, 2024","May 28, 2024 12:00:00 AM",3339,65190,65190,,2101,Mobile/Cellular Phone,Mobility enablement,AT&T,Personal Card/Cash,,,83.47,USD,83.47,USD,83.47,USD,650500,,,May-24, IS InfoSec & Enterprise Architecture,650500 - Cellular/Telecom Expense,,
60359,690491,May ISLT,683BA36A6D794C938A97,"May 23, 2024 12:00:00 AM","May 23, 2024","May 31, 2024 12:00:00 AM",6637,65190,65190,,2101,Employee Meal - Dinner,Team dinner ISLT,TST  EUREKA RESTAURANT,Bank of America Corporate Card,3187,9637,709.98,USD,709.98,USD,709.98,USD,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
60359,690494,May ISLT,683BA36A6D794C938A97,"May 21, 2024 12:00:00 AM","May 21, 2024","May 31, 2024 12:00:00 AM",6637,65190,65190,,2101,Hotel,ISLT Meeting,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,199.00,USD,199,USD,199,USD,640300,,,May-24, IS InfoSec & Enterprise Architecture,640300 - Lodging,,
60359,690495,May ISLT,683BA36A6D794C938A97,"May 21, 2024 12:00:00 AM","May 21, 2024","May 31, 2024 12:00:00 AM",6637,65190,65190,,2101,Hotel Tax,ISLT Meeting,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,27.37,USD,27.37,USD,27.37,USD,640300,,,May-24, IS InfoSec & Enterprise Architecture,640300 - Lodging,,
60359,690496,May ISLT,683BA36A6D794C938A97,"May 22, 2024 12:00:00 AM","May 22, 2024","May 31, 2024 12:00:00 AM",6637,65190,65190,,2101,Hotel,ISLT Meeting,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,199.00,USD,199,USD,199,USD,640300,,,May-24, IS InfoSec & Enterprise Architecture,640300 - Lodging,,
60359,690497,May ISLT,683BA36A6D794C938A97,"May 22, 2024 12:00:00 AM","May 22, 2024","May 31, 2024 12:00:00 AM",6637,65190,65190,,2101,Hotel Tax,ISLT Meeting,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,27.37,USD,27.37,USD,27.37,USD,640300,,,May-24, IS InfoSec & Enterprise Architecture,640300 - Lodging,,
60359,690554,May ISLT,683BA36A6D794C938A97,"May 22, 2024 12:00:00 AM","May 22, 2024","May 31, 2024 12:00:00 AM",6637,65190,65190,,2101,Employee Meal - Snacks,ISLT Meeting,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,135.14,USD,135.14,USD,135.14,USD,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
60359,690563,May ISLT,683BA36A6D794C938A97,"May 22, 2024 12:00:00 AM","May 22, 2024","May 31, 2024 12:00:00 AM",6637,65190,65190,,2101,Employee Meal - Snacks,ISLT Meeting,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,209.51,USD,209.51,USD,209.51,USD,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
60359,690566,May ISLT,683BA36A6D794C938A97,"May 23, 2024 12:00:00 AM","May 23, 2024","May 31, 2024 12:00:00 AM",6637,65190,65190,,2101,Employee Meal - Snacks,ISLT Meeting,Westin Hotels and Resorts,Bank of America Corporate Card,3187,9637,24.78,USD,24.78,USD,24.78,USD,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
59592,677417,London Team Meeting,DACC47C226FB4C1A9283,"May 10, 2024 12:00:00 AM","May 10, 2024","May 28, 2024 12:00:00 AM",4733,65190,65190,,3101,Train,London Visit,TFL,Personal Card/Cash,,,95.21,USD,76,GBP,76,GBP,640100,,,May-24, IS InfoSec & Enterprise Architecture,640100 - Airfare/Rail,,
59592,677419,London Team Meeting,DACC47C226FB4C1A9283,"May 10, 2024 12:00:00 AM","May 10, 2024","May 28, 2024 12:00:00 AM",4733,65190,65190,,3101,Business Meal - Lunch,London Visit,Pret a Manger,Personal Card/Cash,,,38.32,USD,30.59,GBP,30.59,GBP,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
59592,677434,London Team Meeting,DACC47C226FB4C1A9283,"May 10, 2024 12:00:00 AM","May 10, 2024","May 28, 2024 12:00:00 AM",4733,65190,65190,,3101,Entertainment - Staff,London Visit,Stags Head,Personal Card/Cash,,,69.91,USD,55.8,GBP,55.8,GBP,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
59592,677435,London Team Meeting,DACC47C226FB4C1A9283,"May 10, 2024 12:00:00 AM","May 10, 2024","May 28, 2024 12:00:00 AM",4733,65190,65190,,3101,Entertainment - Staff,London Visit,Crown % Sceptre,Personal Card/Cash,,,37.65,USD,30.05,GBP,30.05,GBP,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
59592,677438,London Team Meeting,DACC47C226FB4C1A9283,"May 10, 2024 12:00:00 AM","May 10, 2024","May 28, 2024 12:00:00 AM",4733,65190,65190,,3101,Parking,London Visit,Corby Council,Personal Card/Cash,,,4.38,USD,3.5,GBP,3.5,GBP,640800,,,May-24, IS InfoSec & Enterprise Architecture,640800 - Automobile/Tolls/Parking,,
57881,655905,April Expenses (01/04/2024),A008000BAF1A4C84A0C3,"Apr 30, 2024 12:00:00 AM","Apr 30, 2024","May 9, 2024 12:00:00 AM",4853,65190,65190,,3101,Tuition/Training Reimbursement,ISC2 Security Membership,ISC2,Bank of America Corporate Card,4231,3597,51.59,USD,50,USD,41.07,GBP,620400,,,May-24, IS InfoSec & Enterprise Architecture,620400 - Training & Development,,
57171,645090,April Expenses (01/04/2024),6081727A292E48F78B43,"Apr 23, 2024 12:00:00 AM","Apr 23, 2024","May 8, 2024 12:00:00 AM",6978,65190,65190,,3115,Personal Expense,,SABA UK - Fremlin Walk,Bank of America Corporate Card,2771,6471,2.59,USD,2.1,GBP,2.1,GBP,143200,,,May-24, IS InfoSec & Enterprise Architecture,143200 - Due from Employees,,
60137,686572,May-24,96E55AAE59D54B98AF87,"May 10, 2024 12:00:00 AM","May 10, 2024","May 28, 2024 12:00:00 AM",7298,65190,65190,,3115,Train,Team Meeting in London,GN STEVENAGE,Bank of America Corporate Card,2033,6056,26.94,USD,21.5,GBP,21.5,GBP,640100,,,May-24, IS InfoSec & Enterprise Architecture,640100 - Airfare/Rail,,
60137,686573,May-24,96E55AAE59D54B98AF87,"May 10, 2024 12:00:00 AM","May 10, 2024","May 28, 2024 12:00:00 AM",7298,65190,65190,,3115,Employee Meal - Dinner,Team Meeting in London,Foleys Restaurant,Bank of America Corporate Card,2033,6056,323.46,USD,258.19,GBP,258.19,GBP,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
60137,686574,May-24,96E55AAE59D54B98AF87,"May 10, 2024 12:00:00 AM","May 10, 2024","May 28, 2024 12:00:00 AM",7298,65190,65190,,3115,Parking,Team Meeting in London,STEVENAGE BOROUGH COUN,Bank of America Corporate Card,2033,6056,8.77,USD,7,GBP,7,GBP,640800,,,May-24, IS InfoSec & Enterprise Architecture,640800 - Automobile/Tolls/Parking,,
60137,686575,May-24,96E55AAE59D54B98AF87,"May 1, 2024 12:00:00 AM","May 1, 2024","May 28, 2024 12:00:00 AM",7298,65190,65190,,3115,Employee Meal - Dinner,IS Day,D LICIOUS COFFEE AND S,Bank of America Corporate Card,2033,6056,16.61,USD,13.3,GBP,13.3,GBP,620100,,,May-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
59461,674846,Cell Phone,C1A057D1037C45ADB3E3,"Mar 9, 2024 12:00:00 AM","Mar 9, 2024","May 20, 2024 12:00:00 AM",1814,65100,65100,,2101,Mobile/Cellular Phone,Cell Phone,AT&T,Personal Card/Cash,,,60.00,USD,60,USD,60,USD,650500,,,May-24, IS Management,650500 - Cellular/Telecom Expense,,
59461,674847,Cell Phone,C1A057D1037C45ADB3E3,"Apr 9, 2024 12:00:00 AM","Apr 9, 2024","May 20, 2024 12:00:00 AM",1814,65100,65100,,2101,Mobile/Cellular Phone,Cell Phone,AT&T,Personal Card/Cash,,,60.00,USD,60,USD,60,USD,650500,,,May-24, IS Management,650500 - Cellular/Telecom Expense,,
54558,610990,March Expenses (03/01/2024),F25A8B732C644A1782DA,"Mar 26, 2024 12:00:00 AM","Mar 26, 2024","May 13, 2024 12:00:00 AM",38194,65120,65120 IS Compliance,,3101,Professional Subscriptions/Dues,IS Team Townhall and Video imagery,SHUTTERSTOCK IRELAND L,Bank of America Corporate Card,4112,6234,36.65,USD,29,GBP,29,GBP,620200,,,May-24," IS Strategy, Ops & Compliance",620200 - Employee Memberships/Dues,,
59090,671466,May Expenses (01/05/2024),A88B7C399CC147148A72,"May 1, 2024 12:00:00 AM","May 1, 2024","May 28, 2024 12:00:00 AM",38288,65120,65120,,3120,Personal Car Mileage,Commuting for office meetings,,Personal Card/Cash,,,99.93,USD,80,GBP,80,GBP,640100,,,May-24," IS Strategy, Ops & Compliance",640100 - Airfare/Rail,,
59090,671467,May Expenses (01/05/2024),A88B7C399CC147148A72,"May 8, 2024 12:00:00 AM","May 8, 2024","May 28, 2024 12:00:00 AM",38288,65120,65120,,3120,Personal Car Mileage,Commuting for office meetings,,Personal Card/Cash,,,100.02,USD,80,GBP,80,GBP,640100,,,May-24," IS Strategy, Ops & Compliance",640100 - Airfare/Rail,,
59090,681485,May Expenses (01/05/2024),A88B7C399CC147148A72,"May 15, 2024 12:00:00 AM","May 15, 2024","May 28, 2024 12:00:00 AM",38288,65120,65120,,3120,Personal Car Mileage,Commuting for office meetings,,Personal Card/Cash,,,100.08,USD,79.5,GBP,79.5,GBP,640100,,,May-24," IS Strategy, Ops & Compliance",640100 - Airfare/Rail,,
59090,681486,May Expenses (01/05/2024),A88B7C399CC147148A72,"May 22, 2024 12:00:00 AM","May 22, 2024","May 28, 2024 12:00:00 AM",38288,65120,65120,,3120,Personal Car Mileage,Commuting for office meetings,,Personal Card/Cash,,,101.05,USD,79.5,GBP,79.5,GBP,640100,,,May-24," IS Strategy, Ops & Compliance",640100 - Airfare/Rail,,
59090,681500,May Expenses (01/05/2024),A88B7C399CC147148A72,"Apr 24, 2024 12:00:00 AM","Apr 24, 2024","May 28, 2024 12:00:00 AM",38288,65120,65120,,3120,Personal Car Mileage,Commuting for office meetings,,Personal Card/Cash,,,98.98,USD,79.5,GBP,79.5,GBP,640100,,,May-24," IS Strategy, Ops & Compliance",640100 - Airfare/Rail,,
59011,668635,Gastos de Abril,1F6B79842AF244AF9AC7,"Mar 25, 2024 12:00:00 AM","Mar 25, 2024","May 13, 2024 12:00:00 AM",8154,65120,65120,,3701,Fuel,Monthly Business Car Fuel April,SANCHEZ ROMERO OIL,Bank of America Corporate Card,2665,3116,99.60,USD,92.15,EUR,92.15,EUR,640800,,,May-24," IS Strategy, Ops & Compliance",640800 - Automobile/Tolls/Parking,,
54225,646093,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 23, 2024 12:00:00 AM","Apr 23, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,BOD Dublin,STARBUCKS WATERLOO ROA,Bank of America Corporate Card,3052,9796,5.20,USD,4.75,EUR,4.21,GBP,620100,,,May-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
54225,646096,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 23, 2024 12:00:00 AM","Apr 23, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,BOD Dublin,UBER    TRIP,Bank of America Corporate Card,3052,9796,46.40,USD,42.4,EUR,37.57,GBP,640800,,,May-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
54225,646097,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 23, 2024 12:00:00 AM","Apr 23, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,BOD Dublin,MESPIL HOTEL,Bank of America Corporate Card,3052,9796,163.10,USD,149,EUR,132.06,GBP,640300,,,May-24, IS Tech Ops and Quality,640300 - Lodging,,
54225,646098,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 24, 2024 12:00:00 AM","Apr 24, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,BOD Dublin,MESPIL HOTEL,Bank of America Corporate Card,3052,9796,164.42,USD,149,EUR,132.06,GBP,640300,,,May-24, IS Tech Ops and Quality,640300 - Lodging,,
54225,649589,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 25, 2024 12:00:00 AM","Apr 25, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,BOD Dublin,FREENOW  APO7ST-2,Bank of America Corporate Card,3052,9796,45.82,USD,41.7,EUR,36.78,GBP,640800,,,May-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
54225,649590,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 25, 2024 12:00:00 AM","Apr 25, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,BOD Dublin,STARBUCKS WATERLOO ROA,Bank of America Corporate Card,3052,9796,4.45,USD,4.05,EUR,3.57,GBP,620100,,,May-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
54225,649591,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 25, 2024 12:00:00 AM","Apr 25, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Newspapers/Magazines/Books,BOD Dublin,WH Smith Dublin Airpor,Bank of America Corporate Card,3052,9796,13.18,USD,12,EUR,10.58,GBP,630600,,,May-24, IS Tech Ops and Quality,630600 - Publications/Books/Subscription/Posters,,
54225,649592,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 25, 2024 12:00:00 AM","Apr 25, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,BOD Dublin,28393011 - DUB THE MEZ,Bank of America Corporate Card,3052,9796,9.49,USD,8.65,EUR,7.62,GBP,620100,,,May-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
54225,649593,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 24, 2024 12:00:00 AM","Apr 24, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,BOD Dublin,MESPIL HOTEL LTD,Bank of America Corporate Card,3052,9796,44.14,USD,40,EUR,35.45,GBP,620100,,,May-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
54225,649594,Board of Directors Week Dublin,2C78B8EBF5A6440CA309,"Apr 24, 2024 12:00:00 AM","Apr 24, 2024","May 1, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,BOD Dublin,STARBUCKS WATERLOO ROA,Bank of America Corporate Card,3052,9796,4.46,USD,4.05,EUR,3.58,GBP,620100,,,May-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
56924,668263,Harmony SAP Launch in Italy,560AEE353CAE462A8AD1,"May 6, 2024 12:00:00 AM","May 6, 2024","May 16, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,Harmony SAP in Italy,HOTEL CRUISE,Bank of America Corporate Card,3052,9796,117.59,USD,106.5,EUR,93.7,GBP,640300,,,May-24, IS Tech Ops and Quality,640300 - Lodging,,
56924,668264,Harmony SAP Launch in Italy,560AEE353CAE462A8AD1,"May 7, 2024 12:00:00 AM","May 7, 2024","May 16, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,Harmony SAP in Italy,HOTEL CRUISE,Bank of America Corporate Card,3052,9796,117.70,USD,106.5,EUR,93.7,GBP,640300,,,May-24, IS Tech Ops and Quality,640300 - Lodging,,
56924,668265,Harmony SAP Launch in Italy,560AEE353CAE462A8AD1,"May 8, 2024 12:00:00 AM","May 8, 2024","May 16, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,Harmony SAP in Italy,HOTEL CRUISE,Bank of America Corporate Card,3052,9796,117.16,USD,106.5,EUR,93.71,GBP,640300,,,May-24, IS Tech Ops and Quality,640300 - Lodging,,
56924,668266,Harmony SAP Launch in Italy,560AEE353CAE462A8AD1,"May 9, 2024 12:00:00 AM","May 9, 2024","May 16, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,Harmony SAP in Italy,HOTEL CRUISE,Bank of America Corporate Card,3052,9796,117.11,USD,106.5,EUR,93.71,GBP,640300,,,May-24, IS Tech Ops and Quality,640300 - Lodging,,
56924,671132,Harmony SAP Launch in Italy,560AEE353CAE462A8AD1,"May 9, 2024 12:00:00 AM","May 9, 2024","May 16, 2024 12:00:00 AM",7026,65130,65130,,3115,Business Meal - Dinner,Harmony SAP in Italy,HOTEL CRUISE,Bank of America Corporate Card,3052,9796,78.39,USD,71,EUR,62.73,GBP,620100,,,May-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
